272753,0,1326,0,259,0,3,673,0,0,31619,0,0,4,0,0,0,0,228,0,241082,0,37,0,259,2078,0,0,0,0,2457,1,0,0,0,0,0,1026,1059,0,0,0,29,142833,0,0,0,0,0,0,0,4,0,79476,0,0,0,0,1888,0,21,0,338,542558,1105,0,262,207,536,1,0,417,3302,24302,62,1994_1999
103713,649,0,0,92,0,0,0,35,14165,313225,2327,432,62,18,27,44,223,0,2,20578,0,0,0,0,0,0,0,10,0,20277,4,0,0,0,0,0,1898,0,0,0,0,0,1,0,0,0,3,69,0,7,2,0,293,0,2,0,0,0,0,1,0,0,59,0,72,905,75,30,7,0,7,2,39763,63,1994_1999
325,0,0,0,0,0,0,0,0,0,1692,0,0,0,0,0,0,2,0,0,11806,0,0,0,0,0,7,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,3486,64,1994_1999
93,0,0,0,0,0,0,0,0,0,8552,0,0,0,0,0,0,1,0,119,117116,0,0,2,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2623,0,0,1,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,35068,65,1994_1999
61602,0,0,0,0,0,0,0,0,0,146082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29566,66,1994_1999
273650,101,0,0,221,0,0,0,46,11824,2631895,33,6772,620,56,195,63,16251,0,2,12927,0,0,0,0,0,2,0,26990,12,320132,13,19,192,7,1008,0,5151,0,0,0,0,0,2551,0,0,0,0,2216,0,62,43,0,71990,17,259,0,1,0,0,11,0,0,2051,18,1530,10260,9,282,13,0,64,45,392640,67,1994_1999
2249,0,0,0,0,0,0,0,0,0,11815,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,201,0,140,634,0,42,0,0,0,0,13454,68,1994_1999
3144976,41120,221,0,11898,0,55,24,77,31133,1609292,30626,36,980,1811,2094,1246,349,5156,1280,970108,0,540,0,0,0,0,0,57,0,20476,90,0,0,0,0,0,102648,0,80,0,0,53,31757,0,0,0,372,8,0,0,229,0,27257,0,0,19,16,0,0,52,0,0,27849,23,99,171,10,52,92,33,1,10,72386,69,1994_1999
577,14,0,0,12,0,0,0,0,601,910816,109,775,112,41,0,0,4825,0,13,813,0,1,0,0,0,0,0,153,0,2314,12,0,0,0,29,0,579,0,29,0,0,1,126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,6531,70,1994_1999
19898,0,0,0,0,0,0,0,0,0,12855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54175,71,1994_1999
471,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,7809,0,2,0,0,0,0,0,0,0,10505,0,0,0,0,0,0,168,0,0,7,0,0,2472,0,2,0,0,0,0,0,0,0,2605,0,0,0,0,129,0,7,0,238,214026,777,0,0,0,0,0,0,0,90,4056,72,1994_1999
129087,1875,223,0,66,0,0,0,1,15058,2646164,240,2,52,3816,0,0,3358,12,69,51801,0,7,0,0,0,3,0,67,0,2218,2,0,0,0,966,0,1131,0,112,0,0,11,51896,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,215,3,2,2,8,0,0,41281,73,1994_1999
273611,5487,2,0,727,0,2,5,97,3959,365644,3413,31,59,1402,47,147,107,15,367,58141,0,26,0,0,0,0,0,2,0,969,1,0,0,0,0,0,6295,0,38,0,0,7,29478,0,0,0,83,0,0,0,0,0,5503,0,0,0,187,0,0,24,0,0,16995,0,5,16,0,0,1,0,0,0,4950,74,1994_1999
74812,513,0,0,73,14,0,0,0,556,22536,0,3,4,64,0,5,39,0,0,68,0,2,0,0,0,0,0,0,0,496,0,0,0,0,0,0,786,2109,255,0,0,0,12993,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,11,25,0,0,2,0,0,0,5835,75,1994_1999
33974,0,0,0,128,0,35,76,0,0,4320,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,2,112,0,0,0,73,0,0,0,5,0,13058,90,0,0,0,0,0,70,0,0,13577,0,0,0,0,0,0,0,0,0,2456,76,1994_1999
1875714,60276,254,0,18768,0,89,6,355,25417,1221689,9187,41,2739,0,41,10,344,2768,1548,526896,0,1974,0,0,0,2,0,100,0,13851,10,0,0,0,7,0,156163,0,0,0,0,0,0,0,0,0,336,76,0,0,105,0,2963,0,0,9,40,0,0,9,0,0,2015,5,629,462,475,156,77,0,5,8,60024,77,1994_1999
1216454,3847,0,0,1427,238,0,0,2566,8563,793196,0,0,68,16,0,0,285,24,24,638,0,54,18,0,0,347,114,219,0,1897,1,70,0,0,5851,0,12252,9917,43121,1,0,52,483186,0,0,1265,0,0,0,0,1,0,58,0,3,76,9,0,0,21,9,0,817,11663,21,6,10,0,37,6,0,5,54700,78,1994_1999
7,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,98,79,1994_1999
6107,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15793,80,1994_1999
625874,24119,91,0,723,0,57,48,980,8577,366333,1351,27,11,2523,87,479,423,11,77,79893,0,51,0,0,0,0,0,9,0,2961,5,0,0,0,0,0,13389,412,3356,47,0,49,274312,3,69,68,276,15,0,0,5,0,7872,39,30,20,47,0,0,873,0,0,32118,2,114,35,140,0,51,87,3,28,102056,81,1994_1999
0,0,0,0,0,0,0,0,0,0,21571,0,0,0,0,0,0,0,0,0,382625,0,0,0,0,0,0,0,0,0,12051,0,0,0,0,0,0,15,0,0,0,0,1,97528,0,0,0,0,0,0,0,1,0,3342400,0,0,0,0,0,0,0,0,0,19662776,0,0,0,0,0,0,0,0,0,809492,82,1994_1999
98,0,0,0,5,0,0,0,0,0,3386,0,0,9,0,0,0,0,0,0,252,0,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1552,83,1994_1999
3794,0,0,0,65,0,0,0,0,0,12723,0,0,19,0,0,0,1,0,0,489,0,1,0,0,0,0,0,0,0,385,17,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3296,84,1994_1999
508,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,85,1994_1999
232230,8888,1978,4,138,0,0,0,883,84529,803018,2924,13,122,211,0,2,460,0,109,51618,0,72,0,0,0,2,0,44,0,2383,59,0,0,0,3,0,5111,0,12,0,0,3,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,102,135,0,7,0,0,0,0,15857,86,1994_1999
607778,8336,21,0,141,0,0,4,17,10931,1702689,7,1,49,916,0,13,59,0,1,162,0,0,0,0,0,0,6,5,0,316,0,0,0,0,0,0,2896,644,27198,0,0,35,344714,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,9,115,0,0,0,2,0,2,19067,87,1994_1999
26876,376,0,0,117,0,0,0,2,5699,2161845,996,2582,205,1687,47,63,2860,0,4,13480,3,15,0,0,0,0,0,457,4,11889,8,0,0,0,24,0,1199,0,383,0,28,20,95360,0,0,27,0,0,0,0,0,0,167,0,0,0,2,0,0,0,0,0,290,0,0,24,0,0,1,0,0,0,10041,88,1994_1999
59409,2591,471,59,55,0,63,0,39,336,42291,569,578,13,0,0,0,41,3,407,154186,0,7,0,0,0,14,0,219,0,32488,73,0,0,0,9,0,2050,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,2,1,0,0,15,2,14,0,0,0,15543,89,1994_1999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1994_1999
288687,16374,77,0,297,0,0,0,507,21822,842091,5065,186,36,14,0,0,558,0,15,53432,0,35,0,0,0,19,0,404,0,1553,1,0,0,0,6,0,2660,0,4,0,0,0,1974,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,72,11,3,158,0,0,3,0,0,0,22045,91,1994_1999
3332,621,0,0,71,0,0,0,6,0,4346,0,0,15,0,0,0,5,9,137,276,0,34,0,0,0,2,0,0,0,52,4,0,0,0,0,0,1753,30,236,0,0,1,426,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,109,51,8,7,18,0,1,0,5315,92,1994_1999
724852,12473,0,0,2616,0,0,0,225,3603,172730,275,29,96,0,1,0,56,0,55,73673,0,32,0,0,0,0,0,91,0,5872,4,0,0,0,11,0,20669,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,207,0,0,0,0,0,0,0,0,0,124,40,35,16,2,9,17,0,0,0,15141,93,1994_1999
0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,269778,0,36,0,0,0,0,0,0,0,81043,1,0,0,0,0,0,348,0,0,0,0,0,2428,0,0,0,0,0,0,0,104,0,406930,0,0,0,0,0,0,0,0,0,348816,0,0,0,0,0,0,0,0,0,57538,94,1994_1999
24018299,51941,3310,0,7647,176,57,243,1333,155503,6385323,3968,89,448,13536,12,115,1914,17847,794,1351227,0,1056,0,394,2090,5035,0,17,0,206144,15,0,0,0,146,0,95185,50007,67253,1695,0,118,1375751,99,343,68,17,0,0,0,36,0,66025,0,0,475,18,611,0,50,0,60,584779,5,1341,1249,1441,3251,180,43,91,127,637517,95,1994_1999
6682544,182633,0,0,13864,74,0,0,2480,333281,13121985,686,0,960,745,5719,0,4969,0,245,66345,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112351,1637,212,0,0,69,16637,50,0,89,0,27,0,0,604,0,179440,0,0,0,0,0,0,0,0,0,0,0,2608,8287,1,0,275,130,192,0,820659,96,1994_1999
3193971,1433,1519,0,821,0,5410,6115,106,15549,223784,2285,0,47,163,124,164,69,2314,432,478228,0,59,0,3270,4786,24,0,0,0,10096,0,0,0,0,0,0,28209,370,276,0,0,11,595544,0,5832,1,94425,14,1636,0,238,0,1650215,81515,93,13391,0,5653,0,2559,69,16194,11460028,75,1896,282,613,1159,17,277,1034,19349,114421,97,1994_1999
1035230,54,275,0,324,0,2256,7280,60,210,2963,84,0,0,0,61,198,180,167,5,30280,0,5,0,20,16,11,0,0,0,2103,0,0,0,0,0,0,8651,0,84,0,0,0,17252,0,0,0,5540,0,36,0,6,0,88637,14119,77,1130,0,33,0,574,0,341,3648393,101,1463,59,1609,432,1,34,306,13592,64402,98,1994_1999
61091,27,0,1,153,0,0,0,0,0,56741,0,0,9,0,0,0,134,489,1127,532681,987,495,0,0,0,362,21,328,281,95689,7,0,30,12,216,0,4940,0,0,0,0,0,10,0,0,0,0,0,0,8,4,0,2827,0,0,0,0,0,5,30,0,0,3389,1,0,0,0,0,17,0,0,0,45165,99,1994_1999
84299,0,0,0,123,0,31,12,103,3,7773,0,0,1,0,1,1,0,0,0,183,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4411,0,0,0,0,0,349,0,0,0,80,0,0,0,6,0,10320,35,0,1,0,0,0,573,0,2,134695,0,0,0,23,3,2,0,0,467,6606,100,1994_1999
1788106,21075,28,0,5089,13,7,25,2181,32678,967804,11547,11,532,3858,1141,1594,1641,64,528,202377,0,152,0,0,0,0,0,41,0,3922,24,0,0,0,4,0,79005,0,537,0,0,33,59398,0,0,21,290,24,0,0,63,1,25841,0,26,105,330,0,0,6797,0,0,94931,126,330,135,11,43,234,25,4,137,76376,101,1994_1999
1762070,4146,0,0,705,0,0,0,253,43445,1300871,1,0,58,790,0,0,822,0,0,340,0,27,0,0,0,9,18,40,0,284,1,0,0,0,1089,0,9535,3027,36248,0,0,34,380653,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,33,36,0,9,11,0,0,0,31927,102,1994_1999
15502,0,0,0,97,0,0,0,0,2393,93599,942,28,69,0,0,0,0,0,0,5641,0,11,0,0,0,0,0,4,0,672,36,0,0,0,0,0,2157,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5744,103,1994_1999
1038132,22079,0,6,11982,0,0,0,207,77111,2771201,500,469,992,0,43,10,326,0,0,5352,0,166,0,0,0,0,0,3,0,7861,9,0,0,0,0,0,145135,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1052,0,0,0,0,0,0,11,0,0,559,0,8,1,0,0,243,0,0,0,198625,104,1994_1999
5681682,9734,5568,0,865,0,1255,1492,2281,1877,543690,11885,123,23,95,433,393,1567,119903,4782,9225766,0,705,0,8684,3128,342,2,43,16,129671,9,0,0,0,108,0,19165,0,0,0,0,5,1917648,0,0,0,267787,399,70,0,527,0,7177987,9168,1243,3497,298,38447,0,282,0,25396,4212487,2625,687,162,2525,216,44,142,2095,63765,849714,105,1994_1999
61381,0,0,0,255,0,27,108,0,0,351,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2825,0,0,0,0,4,49,0,0,0,262,0,0,0,2,0,18318,629,0,48,0,1,0,187,0,34,899925,0,0,0,4,1,0,0,0,186,5442,106,1994_1999
1567231,4488,1928,0,23,12,86,10,504,9805,1004595,19449,3283,41,19261,648,410,8,5041,203,1467428,0,33,62,104,237,33,0,15,0,101346,5,0,0,0,0,0,755,34,1258,1,0,56,1858901,0,0,8,0,26,980,0,0,0,44483,1,0,39,6,51476,0,10,0,1001,268072,379,583,206,580,48,11,63,160,941,140758,107,1994_1999
433561,2619,13,0,307,0,50,20,45,12696,860729,454,14,135,162,268,129,338,67,6,7442,0,110,0,0,0,0,0,4,0,687,2,0,0,0,9,0,7200,0,32,0,0,12,8089,0,0,0,514,76,0,0,44,0,5573,6,66,117,39,2,0,60,0,1,3186,21,0,0,0,0,11,0,0,0,36116,108,1994_1999
417619,7519,107,0,339,4,504,171,27,41919,572464,119,22,246,1166,195,127,122,2,25,6513,0,302,0,0,0,0,0,6,0,924,2,0,0,0,0,0,17339,0,36,0,0,67,8765,0,0,0,282,92,0,0,339,0,6945,0,2,171,122,17,0,615,0,61,6977,82,0,0,0,0,51,0,0,0,82258,109,1994_1999
4468,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,3,0,0,0,0,0,1443,0,0,0,0,12,486,0,0,0,32,0,0,0,8,0,1401,1460,0,21,0,0,0,208,0,0,180966,0,17,0,0,313,1,1,10,1008,2948,110,1994_1999
536448,2279,3269,0,41,0,1100,387,40,2881,131423,5102,0,0,7,278,405,53,4528,4933,899370,0,26,0,12162,3736,54,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,33497,0,0,0,1616,11,78,0,0,0,221517,131,3,332,22,822,0,1,0,89,269958,69,0,0,0,0,1,0,0,0,79747,111,1994_1999
407035,728,1,0,37,165,0,0,0,8386,1371648,141,40,4,10993,0,0,287,313,2,6339,0,0,0,0,0,30,0,185,0,9317,0,0,0,0,0,0,481,23031,75675,291,0,1,615587,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,96,0,2,2,23,0,0,22469,112,1994_1999
67640,32,1,0,81,0,72,23,0,0,3748,0,0,14,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,14,0,0,55,21181,0,0,0,212,0,0,0,2,0,14193,122,0,0,0,0,0,104,0,5,6147,0,6,0,0,0,2,0,0,1,1818,113,1994_1999
78449,41,13,0,10,2,0,0,0,161,42399,575,0,23,106,0,0,9,720,97,150794,0,18,3,0,0,14,0,0,0,100,0,0,0,0,0,0,401,0,51,0,0,3,63206,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,80,0,0,0,45,0,3,2,0,0,760,114,1994_1999
185962,3039,0,0,138,0,0,0,83,15554,437198,2934,438,83,0,2,0,793,0,25,44216,0,0,0,0,0,4,0,35,0,13302,3,0,0,0,6,0,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,1,0,0,88,0,2,51,0,0,5,0,0,0,14825,115,1994_1999
485140,4392,0,0,28,0,0,0,0,19064,546701,10,4,73,231,0,0,121,0,0,248,0,15,0,0,0,0,0,61,0,349,1,0,0,0,0,0,1805,0,3,0,0,54,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,48,0,0,4,0,0,0,8723,116,1994_1999
237196,0,1,0,428,0,0,13,0,1098,15212,0,0,0,338,288,224,0,1159,0,1514,0,7,0,797,446,0,0,0,0,2635,0,0,0,0,0,0,5723,122,0,0,0,9,21537,18,0,0,2184,0,0,0,99,0,424220,802,0,178,0,0,0,230,0,1789,17230372,0,68,0,0,0,7,0,46,1006,17137,117,1994_1999
199,2,0,0,6,0,0,0,0,13,1177,15,0,1,0,0,0,0,0,0,309,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,8,118,1994_1999
416406,17758,0,0,440,0,0,0,213,7964,224301,589,101,82,0,0,0,528,0,15,32840,0,0,0,0,0,0,0,53,0,3440,0,0,0,0,0,0,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,4,0,0,0,0,0,118,0,15,34,0,0,3,0,0,0,13577,119,1994_1999
10810,212,0,0,169,0,0,0,0,300,9397,184,0,14,0,0,0,0,0,2,6525,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,120,1994_1999
99,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,5,3,3,0,2,0,200,121,1994_1999
806194,11794,26,0,281,11,0,0,34,66534,2774872,14009,253,97,508,35,259,177,391,19568,2662287,0,124,174,0,0,1273,0,367,0,35548,18,0,0,0,39,0,3118,3102,15643,7403,0,5,52964,35,463,221,0,2,0,0,1,0,6568,0,7,0,31,0,0,7,0,0,37565,48,0,0,0,0,15,0,0,0,97204,122,1994_1999
535662,3481,0,0,85,0,0,0,9,151947,262869,2726,1263,125,6653,0,10,29,0,171,24050,0,4,0,0,0,0,0,743,0,22160,6,0,0,0,0,0,1612,0,9,0,0,10,26073,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1411,0,1306,229,53,1181,7,25,0,0,267310,123,1994_1999
1044275,73278,0,0,2572,0,0,0,367,69874,2413401,0,0,318,49,62,0,1273,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18175,0,55,0,0,0,620,0,0,0,0,0,0,0,8,0,874,0,0,0,0,0,0,0,0,0,0,0,598,1627,0,0,60,1,9,0,87708,124,1994_1999
663,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,20205,125,1994_1999
2720696,383,5575,0,82,196,43,7,58,0,218913,9,5,4,7,9,13,304,32481,0,1400088,0,14,0,9992,2510,32,20,25,0,32268,3,33,0,0,619,0,1982,66512,13800,32,0,13,960986,0,0,288,316,2,10906,0,2,0,462290,5930,377,71,0,37223,0,6,0,9897,7851259,272,681,115,368,513,0,195,1131,796,41646,126,1994_1999
2036,0,0,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,58,0,0,639,0,0,0,0,0,6,0,0,0,1094,127,1994_1999
2635,0,0,0,49,0,0,0,0,0,9080,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,5,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2450,128,1994_1999
248648,0,132,0,107,0,13,15,21,3,15645,24,0,14,0,15,26,0,14657,0,1250640,0,65,0,5384,4913,5,0,0,0,21281,53,0,0,0,18,0,2436,0,0,0,0,28,60231,0,0,0,57,0,6592,0,32,0,462598,17093,5,33,0,5065,0,102,0,5287,9438270,216,28,150,62,184,16,2,51,1888,13774,129,1994_1999
12027,26,0,0,0,0,0,0,0,109,8499,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,964,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4073,130,1994_1999
3462480,105807,6659,57,5629,434,2,7,2985,91625,7928608,11123,121,627,62102,0,74,1628,56,1464,1614795,27,641,188,0,0,77,12,2601,6,13400,68,8,0,81,709,0,86547,46662,39099,19266,0,4709,7702226,14,341,401,0,0,0,0,33,1,6862,0,3,8,68,0,2,120,1055,0,312020,287,90,695,40,38,88,6,1,52,276833,131,1994_1999
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,132,1994_1999
1021226,16593,4325,0,202,0,2339,313,462,20445,940126,16896,51,2,55,642,259,39,11592,1460,3389982,0,330,0,2973,3734,2,0,8,0,41131,32,0,0,0,1,0,4676,0,15,0,0,0,95254,0,0,0,19171,245,1768,0,60,0,3913605,27104,227,537,3,3142,0,171,0,4968,7690790,521,192,59,281,48,0,4,135,1141,163472,133,1994_1999
328394,1648,0,0,2105,0,0,0,207,206,26463,2,0,1,0,0,0,38,0,2,1374,0,1,0,0,0,0,0,0,0,456,1,0,0,0,1,0,11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,0,0,0,0,0,0,16,4,1,17,2,0,0,0,3286,134,1994_1999
30575,592,0,0,45,0,3,0,31,2093,95645,1285,8,13,1,42,37,0,2,25,15635,0,9,0,0,0,0,0,80,0,1118,0,0,0,0,0,0,652,0,15,0,0,1,391,0,0,0,0,16,0,0,1,0,889,0,0,0,0,0,0,18,0,0,348,0,10,28,0,0,9,0,0,2,4440,135,1994_1999
117,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,136,1994_1999
1007524,5144,117,0,880,0,4612,982,945,1789,203716,46,0,3,30,40,41,0,352,515,24306,0,7,0,8387,1673,24,0,0,0,8,0,0,0,0,0,0,12157,3,758,0,0,16,164359,0,0,0,8619,9,11,0,224,0,956213,7909,78,1384,11,38,0,504,0,19801,2153431,67,135,8,17,0,20,6,168,621,18351,137,1994_1999
1086412,5248,2,0,91,0,0,97,118,125133,5133260,19259,22293,183,89884,45,3847,423,0,1454,290610,0,73,0,0,0,25,0,31,0,157815,2,0,0,0,7,0,3792,247,10885,44,0,45,1560249,0,19,1,0,1,0,0,0,0,4499,9,0,0,111,0,0,10,0,0,60319,0,2339,2233,303,373,23,227,30,487,189541,138,1994_1999
32882,0,0,0,69,2,0,0,0,6,4098,0,0,0,14,20,33,0,0,0,315,0,0,0,0,1270,0,0,0,0,357,0,0,0,0,0,0,2762,25,10,0,0,7,6497,311,210,0,28,13,0,0,3,0,201158,3447,0,1870,0,0,0,229,0,1,3176405,5,0,5,0,64,8,118,141,238,20296,139,1994_1999
273617,11,0,0,433,0,0,0,0,4766,833521,6078,76,130,2762,0,1,0,771,401,4008349,0,621,22,3616,3455,2,0,17,0,15860,2,0,0,0,0,0,5435,0,241,0,0,143,1700799,0,0,0,1,0,23823,0,24,0,501396,10868,122,86,0,15614,0,247,0,7789,1679404,0,0,0,11,0,8,0,1,1,65586,140,1994_1999
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,141,1994_1999
456922,10698,6,0,75,0,0,31,0,28856,742518,565,2,36,480,0,19,0,102,435,310236,0,1,0,0,5,0,0,0,0,245,0,0,0,0,0,0,1615,235,1106,0,0,0,6470,0,0,0,0,0,0,0,0,0,1201,0,0,290,0,9,0,0,0,0,75329,0,0,0,0,0,0,0,0,0,3479,142,1994_1999
168020,3705,821,0,2693,0,0,0,387,111,37381,236,3,165,0,0,1,151,1139,68,133282,0,1010,0,0,0,15,0,89,0,7747,36,0,0,0,4,0,23556,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,257,0,0,0,0,0,0,6,0,0,1035,0,503,20,184,15,16,0,2,0,43444,143,1994_1999
161,0,0,0,0,0,0,0,0,0,1701,0,0,4,0,0,0,0,0,0,989,0,42,0,0,0,0,0,0,0,162,3,0,0,0,0,0,254,0,0,0,0,3,1250,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1399,144,1994_1999
168,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,309,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,22,0,0,0,0,3,1251,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,576,145,1994_1999
